,기사요약
225,"이에 지난 8월 30일 기사(휠체어 5대 싣는 시내버스 보셨어요?)와 9월 4일 기사(저상버스 4년, 휠체어 승차는 '무한도전')에 이어 대중교통 및 후생복지 분야 전문가, 실무담당자 및 지체장애인 등 다양한 사람들에게 의견을 들어보고 더 나은 저상버스차량 운영 방안에 대해 생각해 본다임미원 서울정민학교 교사도 ""지체장애인 특수학교 인근에 여러 시내버스 노선이 운행되지만 저상버스 운행 노선은 하나도 없다""며 ""저상버스 구매시 정부 지원에 있어 예상 이용자 현황도 적극 고려했으면 좋겠다""는 의견을 밝혔다김시형 대구대장애인학생이동권연대 대표는 ""서울에서는 저상버스를 종종 볼 수 있지만, 지방에서는 저상버스가 많지 않다""며 ""노선별로 저상버스가 50% 정도까지는 확보되어야 할 것""이라고 의견을 밝혔다한우진 '미래철도DB' 운영자는 ""저상버스가 간선버스 노선 중심으로만 투입되면 오히려 교통약자의 간선교통기능 접근권을 제한한다, 교통약자가 많이 거주하는 곳 혹은 교통약자가 이용하는 복지시설 등을 중심으로 지선버스에도 저상버스 투입이 필요하다""라는 견해를 피력하였다원정연 '나지막이' 팀장은 ""현재 저상버스 구입 보조금은 총 1억원으로, 연간 도입계획에 따라 지자체가 지원금 예산을 책정 후 지출조건이 구비되면 정부에서도 같은 비율로 지원금(5000만원)을 보조하는 매칭펀드(Matching Fund) 방식이다, 그런데 일부 지자체의 경우 자금 부족으로 연간 도입계획에 반영한 예산이 준비되지 않아 정부 예산은 책정됐지만 미집행된 경우도 있다""고 말하며 ""지자체별로 세수(稅收) 차가 있는 만큼 매칭펀드 부담비율을 지자체 재정에 따라 차등 적용할 필요가 있다""고 밝혔다한우진 '미래철도DB' 운영자는 ""저상버스가 비싼 게 큰 문제인데, 교통문제이면서 동시에 복지문제이기도 한 만큼 현재 저상버스 도입에 각종 지원을 시행하고 있는 건설교통부는 물론 보건복지부도 적극적으로 나서야 할 사항""이라고 지적하며 ""투자비용이 부족할 경우, 유류세 등으로 구성되는 교통시설특별회계로 저상버스 구입 비용을 보조할 필요도 있다""고 주장했다허정관 기사는 ""저상버스는 여러 부분에 걸쳐 일반버스에 비해 유지보수비가 배 이상 든다""며 ""저상버스가 고장날 경우 버스업체 내의 자체정비는 대부분 불가능하며 버스제조업체 정비소로 가야 하는데, 이 경우에도 해당업체의 거점 정비소에 가야 수리할 수 있어, 각 운수업체가 저상버스 도입을 꺼리는 매우 중요한 사유로 작용하고 있다""고 밝혔다지체장애인인 김시형 대구대장애인학생이동권연대 대표는 ""저상버스차량을 타고 학교 밖으로 나가 보면 많은 사람들이 저상버스가 '장애인버스'라고 생각하는 것을 느낄 수 있다""며, ""저상버스는 '장애인을 위한 버스'이기도 하지만 '우리 모두의 교통편의를 위한 버스'""라고 말했다그는 ""현재 우리나라에는 저상버스에 대해 '장애인만 타는 버스' '비장애인이 타면 불편한 버스' '바닥이 낮아 땅에 긁힐까 느리게 운행하는 버스' '구입비용이 비싸 다수에게 피해를 주는 버스' 등으로 인식되고 있는데, 이같은 선입견을 깨야 한다""며 ""저상버스는 장애인 뿐만 아니라 노약자·유아·임산부에게도 편하며, 짐이 많은 승객의 경우에도 편리하게 이용할 수 있다""고 밝혔다오히려 저상버스가 대부분인 노선을 구성할 경우 버스의 운행속도가 빨라질 수 있다는 의견도 나왔다이정석 대표 역시 ""저상버스는 우리나라의 자동차 역사상 처음으로 모든 사람들을 두루 포용하는 차량""이라며 ""일반인은 교통약자와 함께하는 마음으로, 교통약자는 일반인들에게 감사하는 마음으로, 서로 예의를 갖추며 다함께 올바른 저상버스 이용문화를 만들어 나가야 한다""고 말했다""현재 상당수 인도는 시각장애인을 위해 요철이 있는 블록을 설치해 놓은 곳이 많으며 버스정류장도 예외는 아니다, 이는 저상버스의 슬로프가 일부 인도에 온전하게 닿지 못하거나 닿더라도 수차례에 걸친 조작으로 겨우 닿는 상황을 만드는 원인""이라며 ""전국 모든 인도의 교체는 어렵겠지만 적어도 저상버스를 탈 수 있는 버스정류장의 인도는 시각장애인과 타 교통약자 모두에게 편리한 개선된 인도가 건설됐으면 좋겠다""고 밝혔다이는 저상버스 운행에 큰 문제를 낳고 있었다이 때문에 저상버스의 공차운행에 따른 에너지 낭비와 이 두 요인으로 인한 저상버스 도입 및 운행기피 등을 불러오게 된다""며 ""현재 가스충전소를 신설하려고 하면 가스충전소 설립예정지 인근 주민들의 조직적이고 결사적인 반대가 이뤄지고 있는데, CNG 버스의 가스 연료는 가정에서 난방용으로 쓰는 가스 연료와 동일하며 그 위험도가 매우 적다원정연 팀장 역시 ""휠체어를 이용하는 지체장애인의 경우 휠체어를 배치할 수 있는 공간의 제한도 문제이지만 잦은 슬로프 고장으로 인한 승하차의 어려움을 이야기하는 경우가 많다""라며 ""2008년 말로 예정된 표준형 저상버스 모델이 어떤 모습으로 출시될지는 자세히 알 수 없지만, 현재 출시된 차량에서 발생하고 있는 문제점들에 대해 차량을 운행중인 시내버스 업체와 기사들의 이야기를 통해 다양한 사례를 조사, 파악하여 이와 관련된 문제점들을 향후 개발될 모델에서는 반드시 보완돼야 한다""라고 지적했다새로 개정된 BIS에서는 저상버스의 경우 '(저상)'이라고 표기하여 교통약자들의 저상버스 이용에 도움을 주도록 발전적인 개선이 있었다서울 일부 노선을 제외하고는 저상버스 수가 극히 적은 상황에서 저상버스의 운행시간표를 알기란 쉽지 않으며, 많지 않은 저상버스를 적극적으로 활용하기 위해서는 꼭 필요하다는 설명이다같은 취지로 한우진 운영자는 ""얼마 전부터 서울특별시 BIS의 '실시간버스위치정보' 란에서 저상버스의 경우 버스 아이콘 위에 '저상'이라는 표시가 나오도록 개편되었는데, 이는 매우 발전적인 조치""라고 칭찬하면서 ""인터넷 외에 무선인터넷과 ARS 등 여러 통신수단으로 이와 유사한 안내를 확대할 필요가 있다""고 밝혔다언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다메인에서 바로 보는 언론사 편집 뉴스 지금 바로 구독해보세요!__htExternalUrl[""like""] = ""https://news__htExternalUrl[""share""] = ""https://ssl__htExternalUrl[""tip""] = ""https://ssl__htExternalUrl[""pcTip""] = ""https://ssl""category"": ""news_article"",이상민 행안부 장관, 김대기 비서실장, 이진복 정무수석 등 동행 ▲ 윤석열 대통령이 2일 오전 중구 서울광장에 마련된 이태원 사고 사망자 합동분향소를 찾아 조문하고 있다이태원 참사 112신고 녹취록으로 드러난 부실대응에 ""더 기대할 것 없다"", 국정조사 추진키로 ▲ 긴급 대표단회의 주재한 이정미 정의당 대표 이정미 정의당 대표(가운데)가 2일 서울 여의도 국회에서 긴급 대표단회의를__htExternalUrl[""comment""] = ""https://ssl"",""title"":""뉴스댓글 도움말""}}},""social_login_message"":""계정을 선택하시면 로그인&middot;계정인증을 통해 댓글을 남기실 수 있습니다"",""write_placeholder"":""댓글을 입력해주세요"",""sort_favorite"":""순공감순"",""duplicate_caution_link_address_pc"":""https://newsnaver"",""duplicate_caution_link_address_mobile"":""https://mcom/ombudsman/index?mode=rule&open=comment"",""duplicate_caution_link_title"":""운영규정 자세히 알아보기"",""duplicate_caution_cont"":""반복 등록이 계속될 경우 운영규정에 따라 서비스 이용이 정지될 수 있습니다"",""help_titles"":[""댓글이력공개안내"",""댓글노출정책""],""info_comment_off"":""오마이뉴스 댓글 정책에 따라이 기사에서는 댓글을 제공하지 않습니다"",""comment_link"":""이 기사의 댓글 전체보기""},""stats"":{""title"":""댓글 작성 통계"",""view"":""통계"",""fold"":""접기"",""user_env_title"":""어디에서 댓글을 썼을까요?""},""alert"":{""max_length"":""{0}자까지 입력할 수 있습니다""}},""nPageSize"":5,""sObjectId"":""news047,0000103667"",""sLikeItId"":""ne_047_0000103667"",""sTicket"":""news"",""nUserCommentReplyPageSize"":10,""sAuthType"":""naver"",""sTemplateId"":""view_life_m1"",""htErrorHandler"":{""3003"":""고객님께서는 운영원칙에서 제한하고 있는 글을 작성하셨기 때문에 글쓰기를 포함한 일부 활동이 일정 기간 제한되었습니다"",""3004"":""고객님께서는 운영원칙에서 제한하고 있는 글을 다수 작성하셨기 때문에 글쓰기를 포함한 일부​ 활동이 일정 기간 제한되었습니다"",""3005"":""고객님의 IP는 운영원칙에서 제한하고 있는 글을 작성하셨기 때문에 글쓰기를 포함한 일부​ 활동이 제한되었습니다"",""3006"":""고객님께서는 운영원칙에서 제한하고 있는 글을 작성하셨기 때문에 무기한 글쓰기를 포함한 일부​ 활동이 제한되었습니다"",""3011"":""오마이뉴스 댓글 정책에 따라 이 기사에서는 댓글을 제공하지 않습니다com/commentBox/cbox5"",""nFollowSize"":5,""nFeedPageSize"":50,""bIncludeAllComments"":true,""sCountType"":""comment"",""aFormation"":[""count"",""graph"",""write"",""notice"",""list"",""view""],""bByCountry"":false,""bUseAgo"":false,""nReplyPageSize"":20,""sCssId"":""news_w"",""aSortTypes"":[""RELATIVE"",""NEW"",""FAVORITE"",""REPLY"",""OLD""]};__htCboxOption[""bMobile""] = false;href = ""/mnews/article/comment/047/0000103667?sid=103"";NYT  ""이태원 참사, 분명히 피할 수 있었다""NYT  ""이태원 참사, 분명히 피할 수 있었다""국민의힘은 1일 이태원 핼러윈 참사 발생 4시간 전부터 “압사당할 것 같다” 등 위급 상황을 알리는 112신고가 접수됐다는 경찰청 녹취록 공개에 곤혹스러워했다이태원 참사가 발생한 해밀톤호텔의 좁은 골목한덕수 국무총리가 1일 이태원 참사와 관련된 외신기자 간담회에서 ‘참사’(disaster) 대신 ‘사고’(incident)란 표현을 사용하는가 하면, 답변 도중 농담을 하고 웃음까지 지어 비판이 일고 있다당사 이태원 참사 현장에 있었다이상민 행정안전부 장관이 국회에 나와 이태원 참사와 관련해 주무 장관으로서 공식 사과했습니다외신 질문에 ‘말장난’과 ‘웃음’ 보인 한덕수[이태원 핼러윈 참사]한덕수 국무총리가 1일 ‘이태원 핼러윈 참사’ 관련 외신 기자간담회에서 정부 책임을 묻는 질문에 농담을 섞어 답해 태도 논란이 일고 있다var ntmOption = {};ntmOption[""channelId""] = articlevar articleTypeName = htArticleTypeName[articlentmOption[""uri""] = ""http://newsvar journalistId = $thisntmOption[""dimension2""] = articlevar ntmLeaveOption = $if (/\/article\/comment\//addEventListener(""load"", function () {attachEvent(""onload"", function () {attachEvent(""onunload"", function () {var fnOnUnload = windowvar fnOnload = windowif (typeof BMR !== ""undefined"") {var eventType = ""onpageshow"" in window ?""category"": (/\/article\/comment\//"
226,대전장애인차별철폐연대 회원들이 25일 오전 대전 중구 대흥동 새누리당 대전시당 앞에서 모든 시내버스를 저상버스로 바꿀 것을 요구하는 기자회견을 열고 있다대전장애인차별철폐연대는 25일 대전 중구 대흥동 새누리당 대전시당 앞에서 기자회견을 열고 “정부는 모든 시내버스를 장애인들이 타기 쉬운 저상버스로 바꿀 것”을 요구했다장애인들은 “이동권은 장애인의 기본적인 생존권”이라며 “정부는 휠체어를 이용하는 장애인은 물론 노약자 등에게 위험하고 불편한 계단버스를 저상버스로 바꿀 것”을 요구했다
227,"장차연의 김용섭 집행위원장은 ""현재와 같은 저상버스 비율로는 장애인들이 스스로 자립심을 갖고 이동할 수 있는 여건이 안된다""며 ""시는 장애인 이동권 보장을 위해 저상버스를 100％ 도입해야 한다""고 주장했다"
228,
229,"이들은 진보신당대전광역시당 장애인위원회(위원장 박흥기, 이하 장애인위원회)가 마련한 '저상버스 타기 운동'에 참여한 장애인들로, 휠체어에 탄 채 104번 버스에 올라 계룡산 자락에 위치한 수통골에 가기 위해 버스를 기다리는 것▲  진보신당대전광역시당 장애인위원회(위원장 박흥기, 이하 장애인위원회)는 19일 오전 대전시청 앞에서 기자회견을 열고 '저상버스 타기 운동' 시작을 알렸다이들은 버스에 오르기 전 대전시청 앞에서 가진 기자회견을 통해 ""장애인도 버스를 타고 싶다는 오래된 외침을 통해 저상버스가 도입된 지 수년이 지났고, 처음 도입된 저상버스가 수명이 다할 지경임에도, 연차적으로 저상버스를 전체버스의 절반 수준으로 확대하겠다는 계획은 지켜지지 않고 있다""며 ""이는 이명박 정부가 4대강 사업에 올인하면서 장애인의 이동권이 뒷전으로 밀린 탓""이라고 비판했다"
230,
231,간단히 볼 일을 보고 다시 정류장에 왔는데 그는 아직도 버스를 기다리고 있었다
232,
233,"광주시는 ""그동안 북구 살레지오고에서 일곡 28번 노선에 한해 시범적으로 운영해 오던 저상버스를 이 달부터 일곡 38번 노선까지 확대 운영하고 있다""고 18일 밝혔다"
234,
235,"이 스템은 직원들이 사용하는 내부전산망에 은 기한을 색상으로 알려주는 기능을 갖추고 있습니다안양시는 접수된 민원을 기한내에 처리할 수 있어, 민원인들의 불편을 최소화할 것으로 기대하고 있습니다"
236,"저상버스는 영국 런던, 덴마크 코펜하겐 등 선진국 대도시에는  90년대  초부터 이미 보편화된 것으로 전체 시내버스에서 저상버스가 차지하는 비율이 런던 70%, 코펜하겐 60%, 캐나다 오타와 30%, 일본 요코하마 15% 등이다"
237,[경향신문] 노약자·장애인 등 교통약자의 이동편의를 위해 모든 노선버스에 저상버스 도입이 의무화된다
238,"광역시의 경우 70%로, 도지역은 52%로 저상버스 비율을 각각 끌어올릴 계획이다국토부는 중형 저상버스를 중심으로 마을·농어촌 버스의 저상버스 비율을 39%까지 달성하기로 했다"
239,"먼저 들어온 사람들은 편한 자리에 하나둘 앉았고, 나역시 입구랑 가까운 앞쪽에 자리 잡고 앉았다무릎이 안좋아 버스 계단도 힘든 나로서는 턱이 높은 의자에 올라 앉기가 여간 불편한게 아니었다발디딤판이 낮아 휠체어를 탄체 버스를 이용할수 있어 교통약자의 이동권에 도움이 되는 저상버스'이 학교는 휠체어를 탄 학생이 입학하면 힘들겠다애초부터 그렇게 지어진 건물과 시설 속에 살다보니 사고방식 또한 모두 편한 사람들 위주다몸이 불편하다고 삶까지 불편하게 살아야 하는 법은 없는데 모든 건물과 시설이, 설계한 사람들이 그렇게 말해 주고 있다저상버스가 불편하다고 불평하기 보다는 더 많은 저상버스가 운행되어져 교통약자들의 보편적 이동권이 보장되었으면 하는 바람이다"
240,"기사내용 요약저상버스 운행률 26%, 다른 특·광역시 비해 현저히 낮아장애인콜택시 116대, 법정대수 60%대, 점자블록 설치·관리 엉망장재성의원 ""시각장애인 생명줄 점자블록 전수조사 해야"""
241,"[앵커] 장애인과 노인 등  교통약자를 위해 운영되는  전용 콜택시 수요가  급증하고 있습니다[리포트] 장애인과 노약자, 임산부 등 우리 국민 10명 중 3명이 '교통약자'입니다""] 지난해 교통약자 수는 5년 전보다 약 80만 명이 증가했습니다"
242,경기 안양시가 11월까지 시내버스 노선에 친환경 전기 저상버스 40대를 추가 도입한다
243,"[앵커] 장애인과 노인 등  교통약자를 위해 운영되는  전용 콜택시 수요가  급증하고 있습니다[리포트] 장애인과 노약자, 임산부 등 우리 국민 10명 중 3명이 '교통약자'입니다""] 지난해 교통약자 수는 5년 전보다 약 80만 명이 증가했습니다"
244,
245,
246,만약 정류장에 장애인 등 교통약자의 승차 대기 지점을 표시하고 버스 운전자가 대기 지점에 정차한다면 장애인이 버스를 쫓아다녀야 하는 어려움을 줄일 수 있다
247,"대구시가 장애인, 노약자 등 교통약자가 쉽게 버스에 오르내릴 수 있도록 차체 바닥이 낮고 출입구에 계단 대신 경사판이 설치된 저상버스를 도입한 건 지난 2004년정작 저상버스를 이용하는 교통약자 입장에서는 만족하지 못할 보급률인데다 탑승 과정의 불편, 탑승 시간이 다소 오래 걸림에 따른 다른 승객의 따가운 시선 등 문제가 하나 둘이 아니기 때문이다"
248,"(그래픽= 김정훈 기자)저상버스 목표치 낮췄는데도…목표 달성은 ‘요원’20일 이데일리 취재를 종합하면 국토교통부는 2019년 12월 ‘제3차 국가 교통약자 이동편의 증진계획’ 변경안을 통해 전체 시내버스 중 저상버스 비율을 42%로 조정했다국토부가 시내버스의 차령과 지방자치단체 재정여건 등을 고려해 올해 말 전국 저상버스 도입률 목표를 3%포인트 낮췄음에도 목표 달성은 요원하다이는 10년 전 내놓은 ‘제1차 국가 교통약자 이동편의 증진계획’ 저상버스 도입률(31변재원 전국장애인철폐연대 정책국장은 “우리나라에서 저상버스 도입 추진은 15년이 넘었지만, 그 비율이 30%도 채 되지 않은 상황”이라며 “장애인 이동권 문제를 해결하기 위해서는 국토부가 ‘몇 %로 달성하겠다’고 보여주기 식으로 숫자만 제시할 게 아니라 명확한 목표설정을 하고 예산지원에도 책임감을 가져야 한다”고 강조했다"
249,"올해 초부터 서울에 도입된 저상 마을버스홍보 부족 탓…정작 휠체어 장애인 이용률은 0%""장애인 이동권 위해 저상버스 보급 늘리고 홍보 강화해야""[이데일리 박기주 이상원 기자] 올해 초 장애인 이동권을 향상하기 위해 수십억원의 혈세를 투입해 서울에 도입된 저상 마을버스가 사실상 유명무실한 상태인 것으로 확인됐다실제 지난 1월 서울시 최초로 저상 마을버스가 도입된 서대문구의 노선은 운행을 시작한지 4개월이 다 되어가지만, 휠체어를 타고 이동하는 장애인이 올라탄 적은 한 차례도 없었다"
250,"퇴근길에 오른 뇌병변 장애인 천종열(46·대구 동구 율하동) 씨는 1시간이 훌쩍 넘어서 집에 도착했다비장애인에게는 40분 정도 걸리는 거리지만, 전동 휠체어를 탄 그가 저상버스로 이동하기까지는 이보다 두 배 가까이 시간이 걸렸다◆저상버스 이용 장애인 여전히 힘들어19일 대구시에 따르면 대구의 저상버스 도입률은 48"
251,제주장애인자립생활센터 모니터링 결과 발표(제주=연합뉴스) 전지혜 기자 = 제주지역 버스정류소 상당수가 교통약자가 이용하는 데 어려움과 불편함이 있음에도 접근성 개선은 지지부진하다는 지적이 제기됐다
252,
253,"정류장 안내판으로는 저상버스 도착시간을 정확히 알기 힘들고 지자체 버스정보시스템에도 저상버스가 제대로 표시되지 않습니다[윤재선/강릉시 내곡동 : ""지금 고장이 난 저상버스가 많잖아요"
254,"정류장 안내판으로는 저상버스 도착시간을 정확히 알기 힘들고 지자체 버스정보시스템에도 저상버스가 제대로 표시되지 않습니다30분요?""] 이번엔 발판은 나오지만, 인도 경계석에 걸려 제대로 작동하지 못합니다[윤재선/강릉시 내곡동 : ""지금 고장이 난 저상버스가 많잖아요"
255,"07[안동=뉴시스] 류상현 기자 = 경북도가 장애인, 임산부, 노약자 등 교통약자를 위한 이동환경 조성에 적극 나선다경북도는 7일 도내에서 장애인 콜택시로 현재 177대가 운행되고 있으나 하반기에 25대를 추가 도입하는 등 도입목표 310대를 조기 달성하겠다고 밝혔다"
256,"2026년까지 1271개 마을버스 정류소에 버스 도착정보를 알려주는 BIT(버스정보안내단말기)를 추가 도입한다마을버스 서비스 개선의 주요 내용은 △마을버스 정류소 BIT 설치 확대 및 관리 주체 서울시 일원화 △친환경 전기 마을버스 및 교통약자를 위한 저상버스 확대 도입 △차량 내 CCTV 신형 교체 및 내·외부 LED 안내판 설치 지원 등이다노선 번호, 정류소 이름 등을 표시하는 차량 내·외부 LED 안내판도 현재 전체 마을버스의 81%에 설치를 완료한 데 이어, 2022년까지 7억 원을 추가 투입해 나머지 592대에 설치를 마무리한다"
257,"출근 버스를 타느라 전력질주를 하고 회식 자리에서 먼저 일어나야 하는 모습이 남 일처럼 느껴지지 않았다는 시청자들이 적지 않았다지하철, 저상버스, 특별교통수단 등 장애인들 교통수단의 확충 요구도 포함돼 있다“대도시권 역시 장애인 이동권 보장을 위한 과제가 산적해 있지만, 지역은 더 열악하다”는 것이다지켜지지 않는 저상버스 도입률국토교통부 2020년 교통약자이동편의실태조사에 따르면 전국 시내버스 3만5445대 중 저상버스는 9840대로 도입률이 27경기의 한 지역에선 하루 전 예약해야만 장애인 콜택시를 이용할 수 있고, 병원 등 의료서비스 이용 목적이 아니면 인근 지자체로 이동할 수도 없었다"
258,"‘모두의 저상버스 설치’를 외치며 버스를 마주한 채 꿈쩍 않는 굽은 몸들, 안전한 ‘지하철 엘리베이터 설치’를 목표로 지하철을 타고 내리는 휠체어들이 점점 많아졌다이동권 운동 20주년인 올해, 장애인들은 “장애인도 버스 타고 세종시청 가고 싶다”고 외쳤다"
259,"어린이와 어르신 보행 안전을 위해서는 35곳에서 어린이 보호구역 개선, 33곳에서 노인 보호구역 개선을 추진한다이밖에 울산시 교통약자의 이동 편의 증진에 관한 조례 개정 등 제도개선 사항을 반영해 교통사업자, 특별교통수단 운전자를 대상으로 교통약자에 대한 이해도를 높이는 교육을 하고 교통약자 이동편의시설 설치·관리 업무 통합관리를 위한 협의회도 운영하기로 했다"
