,기사요약
158,"기사내용 요약""특별연합 파기는 대통령 국정과제 파기와 같아""""기술성·안전성 없는 부유식 해상풍력 백지화""""산단 안전사고 예방 종합대책 탁상행정 불과""""야당의원 경계 발언…봉건주의 왕 같은 태도""[울산=뉴시스] 배병수 기자 = 김두겸 울산시장이 17일 시청 2층 대회의실에서 열린 2022년도 행정안전위원회 국정감사에서 증인 선서를 하고 있다더불어민주당 이해식 의원은 ""메가시티를 파기하면 대통령 공약과 국정과제를 파기하는 것과 같다""며 ""지방정부의 권한을 스스로 포기하는 것은 옳지 않다""고 지적했다[울산=뉴시스] 배병수 기자 = 17일 울산시청 2층 대회의실에서 2022년도 행정안전위원회 국정감사가 진행되고 있다국민의힘 김웅 의원은 ""부유식해상풍력 사업과 관련해 여러가지 문제점과 의혹이 나오고 있다""며 ""과학적 기술성과 타당성이 부족하고, 안전성도 확보가 안 됐다""며 백지화를 요구했다[울산=뉴시스] 배병수 기자 = 이해식 더불어민주당 국회의원이 17일 울산시청 2층 대회의실에서 열린 2022년도 행정안전위원회 국정감사에서 질의를 하고 있다더불어민주당 이해식 의원은 국정감사에서 '2022년 9월 23일 울산시 업무보고회' 동영상을 공개했다그러자 국민의힘 문진석 의원은 ""부정적 인식에 대해 왜 걱정 하느냐""며 ""너무 현상유지적인 생각을 가지고 있어 걱정된다""고 말했다"
159,"현대차(005380)가 ‘부산∙울산∙경남(부울경) 수소경제권’ 내 수소버스 보급을 확대하기 위해 환경부, 지자체와 협력을 강화하기로 했다"
160,"사진은 MOU 체결식에 참석한 조옥환(왼쪽부터) 경남버스운송사업조합 이사장, 양재원 울산버스운송사업조합 이사장, 성현도 부산버스운송사업조합 이사장, 유원하 현대차 국내사업본부장, 한정애 환경부 장관, 송철호 울산광역시장, 하병필 경남도지사 권한대행 행정부지사, 김윤일 부산시 경제부시장, 허성곤 김해시장현대차가 부울경 내 수소버스 보급 확대를 위해 환경부 및 해당 지방자치단체 등과의 협력 강화에 나섰다"
161,
162,전국 최초 수소버스 부울경 광역노선 운행울산시는 19일 오후 경남 김해시에서 부산과 경남도와 '수소버스 보급 확대와 지원을 위한 업무협약'을 체결했다20일 울산시에 따르면 지난 19일 오후 경남 김해시에서 부산과 경남도와 '수소버스 보급 확대와 지원을 위한 업무협약'을 체결했다
163,"4차 대중교통 기본계획안 마련…BTX 노선 2개 신설, 평균 통행시간 2분 단축대중교통, 버스 (CG)[연합뉴스TV 제공](서울=연합뉴스) 윤보람 기자 = 오는 2026년까지 2천개 시내버스 노선에 준공영제가 도입되고 광역버스 노선은 400개로 확대된다기본계획안에 따라 정부는 대중교통의 공공성을 강화하기 위해 시내버스 준공영제 노선 수를 현재 1천333개에서 2026년 2천개로 늘리고, 국가사무화 광역버스 노선 수를 9개에서 265개로 확충하기로 했다광역버스 준공영제 노선은 수도권을 시작으로 지방 대도시권까지 단계적으로 확대한다광역버스 노선은 현재 295개에서 2026년 400개로 늘린다정부는 전국 도시내 평일 평균 대중교통 기·종점 통행시간을 현재 32분에서 2026년 30분으로 2분 단축할 계획이다이용자 편의를 높이는 통합교통서비스(MaaS) 운영 지자체 수는 6개에서 12개로 늘리고, 환승센터는 2026년까지 47개를 신설하기로 했다"
164,"부·울·경 3개 시·도가 19일 경남 김해 아이스퀘어호텔에서 ‘부·울·경 수소 버스 보급 확대 및 지원’을 위한 업무협약을 체결하고 포즈를 취하고 있다협약체결로 부·울·경 지역 운행하는 시내버스를 수소 버스로 바꾸고, 버스 기·종점에 상용충전소를 구축해 원활한 수소 버스 운행과 수소차 운행 시·도민의 편의를 도모하기로 했다"
165,"부울경 시내버스 노선에 수소버스가 대거 투입되고, 부울경이 수소버스를 공동 구매해 수소산업 발판을 만들기로 했다협약에는 김윤일 부산시 경제부시장, 송철호 울산시장, 하병필 경남도지사 권한대행, 한정애 환경부 장관, 허성곤 김해시장, 유원하 현대자동차 부사장, 부울경 버스운송사업조합 대표 등이 함께했다김윤일 부산시 경제부시장은 “정부, 지자체, 민간이 협력해 수소버스 보급에 나섬으로써 수소차 보급 확대, 수소 산업 확대 등을 꾀할 수 있게 됐다”고 밝혔다"
166,"현대차는 19일 김해시 아이스퀘어호텔에서 환경부, 부산시, 울산시, 경남도, 김해시, 부산·울산·경남 버스운송사업조합과 '부울경 수소버스 보급 확대를 위한 업무협약(MOU)'을 체결했다"
167,"2022년 선정된 5가지 정책과제는 ▲장애인권리보장법 제정, ▲장애인 자립지원 및 맞춤형 주거지원 대책 마련, ▲정부 제6차 장애인정책종합계획 수립 대비 장애계안 마련, ▲대통령 및 지방선거연대 유권자 운동, ▲장애인 이동권 확보를 위한 지원체계 마련이다제5차 계획 수립 당시 장애계(안)을 먼저 마련해 정부에 제안한 것처럼, 장애유형별 포괄적 의견을 수렴해 제6차 장애인정책종합계획 수립에 대비할 것이다2022년 장애계 정책과제를 선정하기 위해 한국장총은 예비 정책과제에 대한 의견수렴(12월 7~13일), 제23회 전국장애인지도자대회를 통한 현장 의견수렴(12월10일), 수렴된 의견을 토대로 2배수인 10대 과제를 선정(12월15~24일)했다"
168,"화성시, 2개 구간 9773억 투입성남시, 판교·모란 타당성 조사부산시, 오륙도선 내년말 착공무상버스·모빌리티와 경쟁 과제의정부 경전철처럼 파산 할수도의정부 = 오명근·부산 = 김기현 기자 대전 = 김창희 기자지방자치단체들이 지역상권 활성화를 앞세워 대중교통 수단인 ‘트램(노면전차)’을 앞다퉈 도입하고 있다14일 전국 각 시·도에 따르면 수원·성남·화성·안성·오산·시흥·평택·용인시 등 8개 지자체에서 추진 중인 도시철도 트램 8개 노선 가운데 화성시 동탄트램과 성남시 판교트램이 가장 먼저 착공일정을 잡거나 타당성 용역에 들어가는 등 사업이 빠르게 진행되고 있다"
169,"19   오후 5:45   삼성물산이 부분 시공한 사우디 첫 메트로 찾은 문 대통령         중동 3개국을 순방 중인 문재인 대통령이 19일(현지시간) 사우디아라비아 리야드 메트로 건설현장에서 삼성물산이 주도적으로 참여해 건설 중인 리야드 메트로 프린세스 노라 여자대학 1번역을 둘러보고 있다19   오후 4:30   눈 가리고 안내견과 함께 걷는 윤석열         윤석열 국민의힘 대선후보가 19일 오후 경기도 용인시 처인구 삼성화재 안내견학교를 방문해 눈을 가리고 시각장애인 체험을 하고 있다이날 윤 후보는 저상버스 시외·고속·광역버스로 확대, 시각장애인 안내견 양성 지원 등의 내용이 담긴 장애인 공약을 발표했다현재까지 인명피해는 없는 것으로 알려졌고, 경찰과 소방당국은 진화를 마치는 대로 정확한 화재 경위를 조사할 예정이다19   오후 2:00   '내 머리 어디있게?'   19일 강원 강릉시 남대천에서 천연기념물 제201-2호이자 멸종위기 2급인 큰고니가 몸을 잔뜩 웅크리고 있다천연기념물 202호 두루미는 전 세계에 3000여 마리만 남은 희귀종이다서울시는 이날 퇴근길 혼잡을 막기 위해 퇴근시간대 대중교통 집중 배차시간을 오후 6시부터 8시 30분까지로 기존보다 30분 연장했다19   오전 1:10   '김건희 통화 가처분 오늘 결정', 입장 밝히는 김 씨 측 변호사들         윤석열 국민의힘 대선 후보 배우자 김건희 씨가 유튜브 채널 '열린공감TV'를 상대로 낸 통화녹취록 방영금지 가처분 신청 사건 심문이 19일 서울중앙지법에서 열렸다19   오전 10:43   민주당 현안대응TF, 김건희 씨 수입 및 재산 검증 관련 자료 공개         김병기 더불어민주당 선대위 현안대응TF 단장(오른쪽)이 19일 서울 여의도 민주당사에서 기자회견을 열고 윤석열 국민의힘 대선 후보 배우자 김건희 씨의 수입 및 재산 검증 관련 자료를 공개하고 있다국립문화재연구소는 2016년부터 지난해 말까지 보존처리를 진행한 일월오봉도 병풍의 틀에서 과거 시험 답안지인 시권(試券) 27장이 배점(褙接·종이를 여러 겹 포개어 붙임)돼 있다는 사실을 확인했다고 19일 밝혔다사진은 창덕궁 인정전 '일월오봉도'에서 나온 과거 답안 시험지       [사진 국립문화재연구소]   ■   202219   오전 2:24   한-사우디 스마트 혁신성장 포럼 참석한 문 대통령         사우디아라비아를 방문중인 문재인 대통령이 18일(현지시간) 리야드 리츠칼튼 호텔에서 열린 한-사우디 스마트 혁신성장 포럼 행사에 참석자들과 기념촬영을 하고 있다"
170,"ly/319DiiE바로 어제였던 지난해, 국회에선 포괄적 차별금지법 제정이 또다시 미뤄졌다”차별로부터 보호받을 보편 권리를 담은 포괄적 차별금지법 제정은 특정 집단이나 소수의 이익을 위한 게 아니라 우리 모두의 문제다지난 23일 <한겨레>와 만난 이종걸 차별금지법제정연대 공동대표는 “지금 이 순간에도 성별, 학력, 경제력, 피부색, 신체 조건, 비정규직, 성적 지향 등이 다르다는 이유만으로 일상 속에서 노골적 차별이 일어난다”며 “지금 우리 사회는 이걸 막을 수단이 없다”고 말했다서울 여의도 국회 앞 차별금지법 쟁취 천막농성장과 인근 커피숍에서 진행된 인터뷰에서 이 대표는 “이미 시민들과 사회는 바뀌고 있다기득권 반발로 법 제정 무산…그사이 강남역 여성, 변희수 하사 등 비극 잇따라차별금지 법제화, 그 질곡의 역사―차별금지법 제정을 위한 노력이 10년을 훌쩍 넘었습니다“김대중 정부 때 국가인권위원회법(2001년)이 제정이 됐지만, 인권위에 관한 법률로서 한계가 있어서 포괄적 차별금지법 제정이 필요하다는 논의가 인권운동 전반에 있었죠2003년부터 인권위에서 차별금지법안 연구가 시작됐고, 2007년 당시 참여정부가 법무부를 통해 차별금지법 제정안을 내놨지만 첫번째 좌절을 겪었습니다이번 국회에선 장혜영 정의당 의원 대표발의를 포함해 4건이 나왔는데 국회가 법안 심사 책임을 미루고 있습니다같은 맥락에서 차별금지 제도화는 이미 사회적 합의를 이룬 것 같습니다“2007년 첫 차별금지법안 때부터 줄기차게 반대한 세력들이 있습니다이들은 차별금지법이 만들어지지 않도록 방해하는 데 그치지 않고, 여러 사회적 소수자들의 권리를 보장하기 위한 법과 정책에도 반대합니다고 변희수 하사의 죽음도 있습니다성소수자들은 성적 지향이 다르다는 이유만으로 혐오의 공간으로 호출돼 노골적인 차별을 당하지만 우리 사회는 이걸 막을 수단이 없습니다―지난해 차별금지법 제정에 한걸음 더 다가섰지만 결국 국회 문턱을 넘지 못했습니다”―법 제정에 대한 여론은 높아지고 있습니다사회적 차별이 내 스스로 원치 않는 이중생활을 하게 만들어요‘차별금지법은 같은 시민으로 권리를 존중하라는 것이다정부나 국회가 하지 못한 일을 노동계가 시작했다는 데 큰 의미가 있습니다시민들과 사회는 바뀌고 있어요”―대선 국면이 차별금지법 제정에도 변곡점이 될 수 있을까요?“1~2월 대선 국면에 더 강력하게 정치권을 압박할 겁니다국회 앞 ‘2021 차별금지법 연내 제정 쟁취 농성단’을 ‘차별금지법 있는 나라 만들기 유세단’(가칭)으로 전환할 계획입니다"
